DateTime,FSC-Gain,Flag-FSC-Gain,SSC-Gain,Flag-SSC-Gain,SSC-B-Gain,Flag-SSC-B-Gain,UV1-Gain,Flag-UV1-Gain,UV2-Gain,Flag-UV2-Gain,UV3-Gain,Flag-UV3-Gain,UV4-Gain,Flag-UV4-Gain,UV5-Gain,Flag-UV5-Gain,UV6-Gain,Flag-UV6-Gain,UV7-Gain,Flag-UV7-Gain,UV8-Gain,Flag-UV8-Gain,UV9-Gain,Flag-UV9-Gain,UV10-Gain,Flag-UV10-Gain,UV11-Gain,Flag-UV11-Gain,UV12-Gain,Flag-UV12-Gain,UV13-Gain,Flag-UV13-Gain,UV14-Gain,Flag-UV14-Gain,UV15-Gain,Flag-UV15-Gain,UV16-Gain,Flag-UV16-Gain,V1-Gain,Flag-V1-Gain,V2-Gain,Flag-V2-Gain,V3-Gain,Flag-V3-Gain,V4-Gain,Flag-V4-Gain,V5-Gain,Flag-V5-Gain,V6-Gain,Flag-V6-Gain,V7-Gain,Flag-V7-Gain,V8-Gain,Flag-V8-Gain,V9-Gain,Flag-V9-Gain,V10-Gain,Flag-V10-Gain,V11-Gain,Flag-V11-Gain,V12-Gain,Flag-V12-Gain,V13-Gain,Flag-V13-Gain,V14-Gain,Flag-V14-Gain,V15-Gain,Flag-V15-Gain,V16-Gain,Flag-V16-Gain,B1-Gain,Flag-B1-Gain,B2-Gain,Flag-B2-Gain,B3-Gain,Flag-B3-Gain,B4-Gain,Flag-B4-Gain,B5-Gain,Flag-B5-Gain,B6-Gain,Flag-B6-Gain,B7-Gain,Flag-B7-Gain,B8-Gain,Flag-B8-Gain,B9-Gain,Flag-B9-Gain,B10-Gain,Flag-B10-Gain,B11-Gain,Flag-B11-Gain,B12-Gain,Flag-B12-Gain,B13-Gain,Flag-B13-Gain,B14-Gain,Flag-B14-Gain,R1-Gain,Flag-R1-Gain,R2-Gain,Flag-R2-Gain,R3-Gain,Flag-R3-Gain,R4-Gain,Flag-R4-Gain,R5-Gain,Flag-R5-Gain,R6-Gain,Flag-R6-Gain,R7-Gain,Flag-R7-Gain,R8-Gain,Flag-R8-Gain,FSC-% rCV,Flag-FSC-% rCV,SSC-% rCV,Flag-SSC-% rCV,SSC-B-% rCV,Flag-SSC-B-% rCV,UV1-% rCV,Flag-UV1-% rCV,UV2-% rCV,Flag-UV2-% rCV,UV3-% rCV,Flag-UV3-% rCV,UV4-% rCV,Flag-UV4-% rCV,UV5-% rCV,Flag-UV5-% rCV,UV6-% rCV,Flag-UV6-% rCV,UV7-% rCV,Flag-UV7-% rCV,UV8-% rCV,Flag-UV8-% rCV,UV9-% rCV,Flag-UV9-% rCV,UV10-% rCV,Flag-UV10-% rCV,UV11-% rCV,Flag-UV11-% rCV,UV12-% rCV,Flag-UV12-% rCV,UV13-% rCV,Flag-UV13-% rCV,UV14-% rCV,Flag-UV14-% rCV,UV15-% rCV,Flag-UV15-% rCV,UV16-% rCV,Flag-UV16-% rCV,V1-% rCV,Flag-V1-% rCV,V2-% rCV,Flag-V2-% rCV,V3-% rCV,Flag-V3-% rCV,V4-% rCV,Flag-V4-% rCV,V5-% rCV,Flag-V5-% rCV,V6-% rCV,Flag-V6-% rCV,V7-% rCV,Flag-V7-% rCV,V8-% rCV,Flag-V8-% rCV,V9-% rCV,Flag-V9-% rCV,V10-% rCV,Flag-V10-% rCV,V11-% rCV,Flag-V11-% rCV,V12-% rCV,Flag-V12-% rCV,V13-% rCV,Flag-V13-% rCV,V14-% rCV,Flag-V14-% rCV,V15-% rCV,Flag-V15-% rCV,V16-% rCV,Flag-V16-% rCV,B1-% rCV,Flag-B1-% rCV,B2-% rCV,Flag-B2-% rCV,B3-% rCV,Flag-B3-% rCV,B4-% rCV,Flag-B4-% rCV,B5-% rCV,Flag-B5-% rCV,B6-% rCV,Flag-B6-% rCV,B7-% rCV,Flag-B7-% rCV,B8-% rCV,Flag-B8-% rCV,B9-% rCV,Flag-B9-% rCV,B10-% rCV,Flag-B10-% rCV,B11-% rCV,Flag-B11-% rCV,B12-% rCV,Flag-B12-% rCV,B13-% rCV,Flag-B13-% rCV,B14-% rCV,Flag-B14-% rCV,R1-% rCV,Flag-R1-% rCV,R2-% rCV,Flag-R2-% rCV,R3-% rCV,Flag-R3-% rCV,R4-% rCV,Flag-R4-% rCV,R5-% rCV,Flag-R5-% rCV,R6-% rCV,Flag-R6-% rCV,R7-% rCV,Flag-R7-% rCV,R8-% rCV,Flag-R8-% rCV,Violet-Laser Delay,Flag-Violet-Laser Delay,Red-Laser Delay,Flag-Red-Laser Delay,UV-Laser Delay,Flag-UV-Laser Delay,Violet-Area Scaling Factor,Flag-Violet-Area Scaling Factor,Blue-Area Scaling Factor,Flag-Blue-Area Scaling Factor,Red-Area Scaling Factor,Flag-Red-Area Scaling Factor,UV-Area Scaling Factor,Flag-UV-Area Scaling Factor,FSC,Flag-FSC,Violet-Laser Power,Flag-Violet-Laser Power,Blue-Laser Power,Flag-Blue-Laser Power,Red-Laser Power,Flag-Red-Laser Power
9/26/2024 15:05,638,FALSE,206,TRUE,157,TRUE,998,FALSE,282,FALSE,661,FALSE,966,FALSE,602,FALSE,476,FALSE,614,FALSE,482,FALSE,634,FALSE,349,FALSE,443,FALSE,418,FALSE,568,FALSE,953,FALSE,709,FALSE,910,FALSE,299,FALSE,357,FALSE,266,FALSE,195,FALSE,229,FALSE,197,FALSE,267,FALSE,408,FALSE,285,FALSE,321,FALSE,265,FALSE,245,FALSE,238,FALSE,317,FALSE,579,FALSE,333,FALSE,975,TRUE,433,TRUE,456,TRUE,448,FALSE,453,FALSE,288,FALSE,546,FALSE,453,FALSE,695,FALSE,527,FALSE,316,FALSE,406,FALSE,689,FALSE,636,FALSE,178,FALSE,288,FALSE,335,FALSE,271,FALSE,203,FALSE,296,FALSE,500,FALSE,217,FALSE,1.231395,FALSE,4.106621,FALSE,2.483485,FALSE,3.613364,FALSE,1.816033,FALSE,1.95322,FALSE,2.032913,FALSE,2.084056,FALSE,2.135057,FALSE,2.178584,FALSE,2.223524,FALSE,2.069245,FALSE,2.060944,FALSE,1.907892,FALSE,1.856583,FALSE,1.838099,FALSE,1.74117,FALSE,1.840249,FALSE,2.023778,FALSE,1.797618,FALSE,1.527467,FALSE,1.379,FALSE,1.245485,FALSE,1.344764,FALSE,1.233771,FALSE,1.188829,FALSE,1.126441,FALSE,1.374055,FALSE,1.327961,FALSE,1.06873,FALSE,1.082602,FALSE,1.301712,FALSE,1.88706,FALSE,2.283267,FALSE,2.20402,FALSE,1.90178,FALSE,1.484584,FALSE,1.225813,FALSE,1.202663,FALSE,1.255243,FALSE,1.185781,FALSE,1.097363,FALSE,1.048612,FALSE,1.40855,FALSE,1.302742,FALSE,1.419939,FALSE,1.415108,FALSE,1.401502,FALSE,1.582978,FALSE,1.289473,FALSE,1.494102,FALSE,1.44311,FALSE,1.33331,FALSE,1.155133,FALSE,1.933494,FALSE,1.889496,FALSE,2.300327,FALSE,-19.8,FALSE,20.3,FALSE,40.575,FALSE,1.157104,FALSE,1.181228,FALSE,1.107031,FALSE,1.095467,FALSE,1.260568,FALSE,9.915,FALSE,1.0875,FALSE,73.784,FALSE
9/26/2024 15:02,638,FALSE,206,TRUE,157,TRUE,998,FALSE,282,FALSE,661,FALSE,966,FALSE,602,FALSE,476,FALSE,614,FALSE,482,FALSE,634,FALSE,349,FALSE,443,FALSE,418,FALSE,568,FALSE,953,FALSE,709,FALSE,910,FALSE,299,FALSE,357,FALSE,266,FALSE,195,FALSE,229,FALSE,197,FALSE,267,FALSE,408,FALSE,285,FALSE,321,FALSE,265,FALSE,245,FALSE,238,FALSE,317,FALSE,579,FALSE,333,FALSE,975,TRUE,433,TRUE,456,TRUE,448,FALSE,453,FALSE,288,FALSE,546,FALSE,453,FALSE,695,FALSE,527,FALSE,316,FALSE,406,FALSE,689,FALSE,636,FALSE,178,FALSE,288,FALSE,335,FALSE,271,FALSE,203,FALSE,296,FALSE,500,FALSE,217,FALSE,1.673481,FALSE,4.223315,FALSE,2.051192,FALSE,3.600516,FALSE,1.764229,FALSE,1.972843,FALSE,2.042497,FALSE,2.141711,FALSE,2.158036,FALSE,2.200677,FALSE,2.270408,FALSE,2.116292,FALSE,2.10532,FALSE,1.94123,FALSE,1.883786,FALSE,1.856579,FALSE,1.770264,FALSE,1.881478,FALSE,2.048327,FALSE,1.776458,FALSE,1.490309,FALSE,1.424035,FALSE,1.371988,FALSE,1.564709,FALSE,1.460522,FALSE,1.398065,FALSE,1.218175,FALSE,1.239551,FALSE,1.337345,FALSE,1.142654,FALSE,1.109048,FALSE,1.388399,FALSE,1.711098,FALSE,1.423767,FALSE,2.123856,FALSE,1.729285,FALSE,1.311633,FALSE,1.00256,FALSE,1.006172,FALSE,1.08012,FALSE,1.057373,FALSE,1.011573,FALSE,0.9352604,FALSE,1.260458,FALSE,1.157471,FALSE,1.327249,FALSE,1.374117,FALSE,1.33041,FALSE,1.546345,FALSE,1.410045,FALSE,1.636731,FALSE,1.541097,FALSE,1.457206,FALSE,1.26101,FALSE,2.045475,FALSE,1.988634,FALSE,2.388313,FALSE,-19,TRUE,20.325,FALSE,40.6,FALSE,1.157153,FALSE,1.181021,FALSE,1.105384,FALSE,1.095133,FALSE,1.259814,FALSE,9.855,FALSE,1.0875,FALSE,73.784,FALSE
9/26/2024 14:56,638,FALSE,204,TRUE,157,TRUE,994,FALSE,274,FALSE,631,FALSE,926,FALSE,581,FALSE,463,FALSE,593,FALSE,457,FALSE,611,FALSE,337,FALSE,431,FALSE,406,FALSE,549,FALSE,919,FALSE,687,FALSE,884,FALSE,301,FALSE,360,FALSE,268,FALSE,198,FALSE,230,FALSE,200,FALSE,269,FALSE,410,FALSE,289,FALSE,323,FALSE,268,FALSE,247,FALSE,239,FALSE,320,FALSE,586,FALSE,336,FALSE,962,TRUE,436,TRUE,457,TRUE,445,FALSE,454,FALSE,289,FALSE,547,FALSE,453,FALSE,692,FALSE,529,FALSE,317,FALSE,409,FALSE,690,FALSE,637,FALSE,175,FALSE,284,FALSE,329,FALSE,269,FALSE,201,FALSE,292,FALSE,497,FALSE,214,FALSE,1.533256,FALSE,4.154381,FALSE,2.273283,FALSE,3.711911,FALSE,1.819161,FALSE,1.957798,FALSE,2.036815,FALSE,2.082523,FALSE,2.128953,FALSE,2.172614,FALSE,2.232551,FALSE,2.053983,FALSE,2.051442,FALSE,1.874828,FALSE,1.831665,FALSE,1.794892,FALSE,1.736892,FALSE,1.84454,FALSE,2.027756,FALSE,1.729839,FALSE,1.459825,FALSE,1.42847,FALSE,1.358471,FALSE,1.623619,FALSE,1.486144,FALSE,1.418873,FALSE,1.244919,FALSE,1.253297,FALSE,1.345587,FALSE,1.133768,FALSE,1.143853,FALSE,1.405303,FALSE,1.696659,FALSE,1.474452,FALSE,2.140697,FALSE,1.784408,FALSE,1.359604,FALSE,1.092498,FALSE,1.061191,FALSE,1.14763,FALSE,1.102517,FALSE,1.010755,FALSE,0.9680642,FALSE,1.329174,FALSE,1.224889,FALSE,1.404194,FALSE,1.446858,FALSE,1.350598,FALSE,1.548331,FALSE,1.420702,FALSE,1.632794,FALSE,1.550936,FALSE,1.450262,FALSE,1.266255,FALSE,2.043857,FALSE,1.991189,FALSE,2.414173,FALSE,-18.875,TRUE,20.4,FALSE,40.7,FALSE,1.155344,FALSE,1.179455,FALSE,1.101817,FALSE,1.094879,FALSE,1.257307,FALSE,9.855,FALSE,1.0875,FALSE,73.784,FALSE
9/26/2024 14:34,685,FALSE,203,FALSE,191,FALSE,1045,FALSE,287,FALSE,644,FALSE,960,FALSE,589,FALSE,474,FALSE,613,FALSE,474,FALSE,620,FALSE,341,FALSE,445,FALSE,419,FALSE,565,FALSE,949,FALSE,707,FALSE,909,FALSE,301,FALSE,363,FALSE,267,FALSE,198,FALSE,231,FALSE,200,FALSE,270,FALSE,410,FALSE,284,FALSE,319,FALSE,271,FALSE,250,FALSE,240,FALSE,320,FALSE,587,FALSE,335,FALSE,1082,FALSE,484,FALSE,501,FALSE,491,FALSE,491,FALSE,308,FALSE,587,FALSE,490,FALSE,763,FALSE,568,FALSE,335,FALSE,427,FALSE,728,FALSE,660,FALSE,183,FALSE,298,FALSE,345,FALSE,276,FALSE,205,FALSE,300,FALSE,505,FALSE,218,FALSE,3.116951,FALSE,4.216628,FALSE,4.075324,FALSE,4.604186,FALSE,2.912246,FALSE,2.038586,FALSE,2.157535,FALSE,2.213008,FALSE,2.316084,FALSE,2.346727,FALSE,2.369613,FALSE,2.208874,FALSE,2.207978,FALSE,2.060308,FALSE,1.988524,FALSE,1.974318,FALSE,1.910406,FALSE,1.933493,FALSE,2.064456,FALSE,2.181074,FALSE,1.704613,FALSE,1.584007,FALSE,1.461236,FALSE,1.922039,FALSE,1.803621,FALSE,1.722105,FALSE,1.445751,FALSE,1.587541,FALSE,1.48154,FALSE,1.223027,FALSE,1.221563,FALSE,1.530857,FALSE,2.012014,FALSE,1.598624,FALSE,2.420704,FALSE,1.77361,FALSE,1.255001,FALSE,0.9450043,FALSE,0.9451903,FALSE,1.036947,FALSE,1.074267,FALSE,1.040552,FALSE,0.9555739,FALSE,1.296213,FALSE,1.234548,FALSE,1.409035,FALSE,1.571708,FALSE,1.4349,FALSE,1.546846,FALSE,1.556762,FALSE,1.999949,FALSE,1.86395,FALSE,1.638296,FALSE,1.387438,FALSE,2.142305,FALSE,1.999303,FALSE,2.306893,FALSE,-18.9,TRUE,20.325,FALSE,40.625,FALSE,1.157273,FALSE,1.181877,FALSE,1.105176,FALSE,1.094684,FALSE,1.256025,FALSE,9.855,FALSE,1.0875,FALSE,73.784,FALSE
9/26/2024 10:33,685,FALSE,196,FALSE,196,FALSE,1381,FALSE,377,FALSE,821,FALSE,1201,FALSE,752,FALSE,607,FALSE,772,FALSE,598,FALSE,793,FALSE,421,FALSE,559,FALSE,533,FALSE,705,FALSE,1199,FALSE,894,FALSE,1185,FALSE,297,FALSE,354,FALSE,264,FALSE,194,FALSE,227,FALSE,197,FALSE,266,FALSE,400,FALSE,274,FALSE,305,FALSE,262,FALSE,241,FALSE,235,FALSE,316,FALSE,578,FALSE,335,FALSE,1143,FALSE,513,FALSE,541,FALSE,517,FALSE,516,FALSE,322,FALSE,614,FALSE,508,FALSE,798,FALSE,600,FALSE,355,FALSE,451,FALSE,780,FALSE,724,FALSE,219,FALSE,344,FALSE,400,FALSE,324,FALSE,242,FALSE,359,FALSE,605,FALSE,267,FALSE,0.844374,FALSE,4.693041,FALSE,2.060786,FALSE,6.929223,FALSE,5.353776,FALSE,1.324703,FALSE,1.134253,FALSE,1.174511,FALSE,1.225132,FALSE,1.236701,FALSE,1.316373,FALSE,1.202205,FALSE,1.367616,FALSE,1.165074,FALSE,1.175544,FALSE,1.138725,FALSE,1.094701,FALSE,1.287372,FALSE,2.221282,FALSE,2.710066,FALSE,2.215482,FALSE,2.171151,FALSE,2.038047,FALSE,2.530963,FALSE,2.379386,FALSE,2.252089,FALSE,1.944242,FALSE,2.126302,FALSE,1.926373,FALSE,1.685297,FALSE,1.673024,FALSE,2.112364,FALSE,2.731856,FALSE,2.123133,FALSE,3.099123,FALSE,2.08758,FALSE,1.723455,FALSE,1.636036,FALSE,1.588079,FALSE,1.536839,FALSE,1.227581,FALSE,1.143113,FALSE,1.129306,FALSE,1.684828,FALSE,1.441506,FALSE,1.585347,FALSE,1.831782,FALSE,1.388507,FALSE,1.676369,FALSE,2.120109,FALSE,2.705095,FALSE,2.365339,FALSE,2.023735,FALSE,1.67802,FALSE,2.602708,FALSE,2.311186,FALSE,2.779572,FALSE,-19.825,FALSE,20.25,FALSE,39.725,FALSE,1.16243,FALSE,1.106187,FALSE,0.9156311,FALSE,0.8419853,FALSE,1.15296,FALSE,9.855,FALSE,1.0875,FALSE,73.684,FALSE
9/25/2024 9:29,685,FALSE,196,FALSE,196,FALSE,1381,FALSE,377,FALSE,821,FALSE,1201,FALSE,752,FALSE,607,FALSE,772,FALSE,598,FALSE,793,FALSE,421,FALSE,559,FALSE,533,FALSE,705,FALSE,1199,FALSE,894,FALSE,1185,FALSE,297,FALSE,354,FALSE,264,FALSE,194,FALSE,227,FALSE,197,FALSE,266,FALSE,400,FALSE,274,FALSE,305,FALSE,262,FALSE,241,FALSE,235,FALSE,316,FALSE,578,FALSE,335,FALSE,1143,FALSE,513,FALSE,541,FALSE,517,FALSE,516,FALSE,322,FALSE,614,FALSE,508,FALSE,798,FALSE,600,FALSE,355,FALSE,451,FALSE,780,FALSE,724,FALSE,219,FALSE,344,FALSE,400,FALSE,324,FALSE,242,FALSE,359,FALSE,605,FALSE,267,FALSE,1.754026,FALSE,4.717102,FALSE,4.823643,FALSE,7.216878,FALSE,5.420301,FALSE,1.352358,FALSE,1.16971,FALSE,1.234279,FALSE,1.263554,FALSE,1.301326,FALSE,1.374058,FALSE,1.232444,FALSE,1.39298,FALSE,1.220916,FALSE,1.17127,FALSE,1.15379,FALSE,1.14958,FALSE,1.331199,FALSE,2.297197,FALSE,2.89157,FALSE,2.425162,FALSE,2.331472,FALSE,2.243586,FALSE,2.616814,FALSE,2.569961,FALSE,2.518194,FALSE,2.12728,FALSE,2.304508,FALSE,2.081521,FALSE,1.850676,FALSE,1.875995,FALSE,2.329902,FALSE,2.819838,FALSE,2.300755,FALSE,3.180528,FALSE,3.187455,FALSE,2.813986,FALSE,2.664388,FALSE,2.59831,FALSE,2.454372,FALSE,2.067131,FALSE,1.933057,FALSE,1.996384,FALSE,2.628252,FALSE,2.259175,FALSE,2.325455,FALSE,2.376476,FALSE,2.111987,FALSE,2.537873,FALSE,2.042567,FALSE,2.642532,FALSE,2.294495,FALSE,2.042377,FALSE,1.687154,FALSE,2.68733,FALSE,2.385325,FALSE,2.851356,FALSE,-19.75,FALSE,20.25,FALSE,39.7,FALSE,1.157904,FALSE,1.103999,FALSE,0.9043517,FALSE,0.8418959,FALSE,1.141055,FALSE,9.855,FALSE,1.0875,FALSE,73.636,FALSE
9/24/2024 9:38,685,FALSE,196,FALSE,196,FALSE,1381,FALSE,377,FALSE,821,FALSE,1201,FALSE,752,FALSE,607,FALSE,772,FALSE,598,FALSE,793,FALSE,421,FALSE,559,FALSE,533,FALSE,705,FALSE,1199,FALSE,894,FALSE,1185,FALSE,297,FALSE,354,FALSE,264,FALSE,194,FALSE,227,FALSE,197,FALSE,266,FALSE,400,FALSE,274,FALSE,305,FALSE,262,FALSE,241,FALSE,235,FALSE,316,FALSE,578,FALSE,335,FALSE,1143,FALSE,513,FALSE,541,FALSE,517,FALSE,516,FALSE,322,FALSE,614,FALSE,508,FALSE,798,FALSE,600,FALSE,355,FALSE,451,FALSE,780,FALSE,724,FALSE,219,FALSE,344,FALSE,400,FALSE,324,FALSE,242,FALSE,359,FALSE,605,FALSE,267,FALSE,1.652201,FALSE,4.504475,FALSE,4.261773,FALSE,6.8109,FALSE,5.154421,FALSE,1.305969,FALSE,1.136756,FALSE,1.184161,FALSE,1.213525,FALSE,1.255369,FALSE,1.286691,FALSE,1.167476,FALSE,1.363929,FALSE,1.151374,FALSE,1.160316,FALSE,1.106034,FALSE,1.191046,FALSE,1.491782,FALSE,2.551027,FALSE,2.72984,FALSE,2.265603,FALSE,2.183361,FALSE,2.057687,FALSE,2.516108,FALSE,2.411083,FALSE,2.325368,FALSE,2.023817,FALSE,2.24988,FALSE,2.062642,FALSE,1.842265,FALSE,1.885198,FALSE,2.184486,FALSE,2.523351,FALSE,2.124026,FALSE,2.771243,FALSE,2.923711,FALSE,2.576379,FALSE,2.388518,FALSE,2.413584,FALSE,2.314191,FALSE,1.953611,FALSE,1.824329,FALSE,1.882564,FALSE,2.476183,FALSE,2.093997,FALSE,2.228389,FALSE,2.241988,FALSE,1.929194,FALSE,2.395747,FALSE,1.880629,FALSE,2.385504,FALSE,2.083146,FALSE,1.834026,FALSE,1.72628,FALSE,2.671792,FALSE,2.530375,FALSE,3.12173,FALSE,-19.825,FALSE,20.3,FALSE,39.75,FALSE,1.158247,FALSE,1.104698,FALSE,0.9070868,FALSE,0.8420408,FALSE,1.142582,FALSE,9.79,FALSE,1.0875,FALSE,73.588,FALSE
9/23/2024 9:56,685,FALSE,194,FALSE,200,FALSE,1310,FALSE,360,FALSE,784,FALSE,1157,FALSE,715,FALSE,578,FALSE,741,FALSE,579,FALSE,775,FALSE,413,FALSE,545,FALSE,517,FALSE,683,FALSE,1152,FALSE,855,FALSE,1105,FALSE,289,FALSE,352,FALSE,261,FALSE,192,FALSE,225,FALSE,197,FALSE,261,FALSE,395,FALSE,279,FALSE,313,FALSE,263,FALSE,239,FALSE,234,FALSE,317,FALSE,576,FALSE,330,FALSE,1143,FALSE,513,FALSE,533,FALSE,517,FALSE,523,FALSE,326,FALSE,619,FALSE,509,FALSE,793,FALSE,604,FALSE,351,FALSE,447,FALSE,759,FALSE,696,FALSE,208,FALSE,333,FALSE,387,FALSE,315,FALSE,230,FALSE,342,FALSE,572,FALSE,248,FALSE,2.274199,FALSE,4.499805,FALSE,2.540236,FALSE,7.048004,FALSE,5.622869,FALSE,1.359528,FALSE,1.067628,FALSE,1.115787,FALSE,1.134034,FALSE,1.172194,FALSE,1.234222,FALSE,1.108467,FALSE,1.309231,FALSE,1.10739,FALSE,1.132259,FALSE,1.093786,FALSE,1.117603,FALSE,1.319172,FALSE,2.214661,FALSE,2.716688,FALSE,2.310543,FALSE,2.192676,FALSE,2.077387,FALSE,2.557161,FALSE,2.437276,FALSE,2.309849,FALSE,2.017523,FALSE,2.187855,FALSE,1.986612,FALSE,1.772101,FALSE,1.736701,FALSE,2.150078,FALSE,2.686441,FALSE,2.091722,FALSE,3.058865,FALSE,2.924324,FALSE,2.72024,FALSE,2.788267,FALSE,2.614141,FALSE,2.476044,FALSE,2.092487,FALSE,1.957605,FALSE,2.008321,FALSE,2.480522,FALSE,2.182362,FALSE,2.289767,FALSE,2.355806,FALSE,1.937597,FALSE,2.387185,FALSE,1.913475,FALSE,2.503737,FALSE,2.154232,FALSE,1.896823,FALSE,1.604762,FALSE,2.500407,FALSE,2.231483,FALSE,2.692076,FALSE,-19.825,FALSE,20.25,FALSE,39.75,FALSE,1.16513,FALSE,1.110431,FALSE,0.9215551,FALSE,0.847326,FALSE,1.154509,FALSE,9.855,FALSE,1.0875,FALSE,73.636,FALSE
9/20/2024 9:54,685,FALSE,194,FALSE,200,FALSE,1310,FALSE,360,FALSE,784,FALSE,1157,FALSE,715,FALSE,578,FALSE,741,FALSE,579,FALSE,775,FALSE,413,FALSE,545,FALSE,517,FALSE,683,FALSE,1152,FALSE,855,FALSE,1105,FALSE,289,FALSE,352,FALSE,261,FALSE,192,FALSE,225,FALSE,197,FALSE,261,FALSE,395,FALSE,279,FALSE,313,FALSE,263,FALSE,239,FALSE,234,FALSE,317,FALSE,576,FALSE,330,FALSE,1143,FALSE,513,FALSE,533,FALSE,517,FALSE,523,FALSE,326,FALSE,619,FALSE,509,FALSE,793,FALSE,604,FALSE,351,FALSE,447,FALSE,759,FALSE,696,FALSE,208,FALSE,333,FALSE,387,FALSE,315,FALSE,230,FALSE,342,FALSE,572,FALSE,248,FALSE,0.8283719,FALSE,4.858874,FALSE,2.073894,FALSE,7.416788,FALSE,5.716303,FALSE,1.308996,FALSE,1.098388,FALSE,1.170862,FALSE,1.213195,FALSE,1.242348,FALSE,1.300544,FALSE,1.177484,FALSE,1.351333,FALSE,1.127795,FALSE,1.123267,FALSE,1.118471,FALSE,1.113792,FALSE,1.285384,FALSE,2.245502,FALSE,2.596323,FALSE,2.339738,FALSE,2.287383,FALSE,2.231125,FALSE,2.496512,FALSE,2.584924,FALSE,2.554231,FALSE,2.0012,FALSE,2.027666,FALSE,1.947996,FALSE,1.806953,FALSE,1.855557,FALSE,2.232303,FALSE,2.729172,FALSE,2.257372,FALSE,3.225761,FALSE,2.168155,FALSE,1.820401,FALSE,1.687495,FALSE,1.642056,FALSE,1.534879,FALSE,1.22787,FALSE,1.182266,FALSE,1.214665,FALSE,1.792714,FALSE,1.482964,FALSE,1.621575,FALSE,1.952307,FALSE,1.457333,FALSE,1.821667,FALSE,2.017096,FALSE,2.60862,FALSE,2.287254,FALSE,1.987217,FALSE,1.699042,FALSE,2.643298,FALSE,2.343153,FALSE,2.840446,FALSE,-19.875,FALSE,20.2,FALSE,39.7,FALSE,1.165357,FALSE,1.110316,FALSE,0.9206626,FALSE,0.8454025,FALSE,1.15758,FALSE,9.855,FALSE,1.0875,FALSE,73.636,FALSE
9/19/2024 9:29,685,FALSE,194,FALSE,200,FALSE,1310,FALSE,360,FALSE,784,FALSE,1157,FALSE,715,FALSE,578,FALSE,741,FALSE,579,FALSE,775,FALSE,413,FALSE,545,FALSE,517,FALSE,683,FALSE,1152,FALSE,855,FALSE,1105,FALSE,289,FALSE,352,FALSE,261,FALSE,192,FALSE,225,FALSE,197,FALSE,261,FALSE,395,FALSE,279,FALSE,313,FALSE,263,FALSE,239,FALSE,234,FALSE,317,FALSE,576,FALSE,330,FALSE,1143,FALSE,513,FALSE,533,FALSE,517,FALSE,523,FALSE,326,FALSE,619,FALSE,509,FALSE,793,FALSE,604,FALSE,351,FALSE,447,FALSE,759,FALSE,696,FALSE,208,FALSE,333,FALSE,387,FALSE,315,FALSE,230,FALSE,342,FALSE,572,FALSE,248,FALSE,1.806718,FALSE,4.739605,FALSE,3.120775,FALSE,7.216496,FALSE,5.589624,FALSE,1.31148,FALSE,1.093565,FALSE,1.164821,FALSE,1.183753,FALSE,1.215708,FALSE,1.275168,FALSE,1.156991,FALSE,1.337927,FALSE,1.156081,FALSE,1.135275,FALSE,1.121117,FALSE,1.096578,FALSE,1.300245,FALSE,2.219703,FALSE,2.789716,FALSE,2.335771,FALSE,2.292531,FALSE,2.173886,FALSE,2.571508,FALSE,2.502162,FALSE,2.455865,FALSE,2.046628,FALSE,2.144158,FALSE,1.977192,FALSE,1.803441,FALSE,1.795756,FALSE,2.200752,FALSE,2.754905,FALSE,2.223877,FALSE,3.181023,FALSE,2.465155,FALSE,2.036241,FALSE,1.89959,FALSE,1.936614,FALSE,1.866221,FALSE,1.530029,FALSE,1.508528,FALSE,1.488674,FALSE,2.079343,FALSE,1.745898,FALSE,1.892015,FALSE,2.045171,FALSE,1.674455,FALSE,2.136234,FALSE,2.017705,FALSE,2.659483,FALSE,2.280435,FALSE,1.990234,FALSE,1.635004,FALSE,2.616471,FALSE,2.275426,FALSE,2.793368,FALSE,-19.875,FALSE,20.225,FALSE,39.7,FALSE,1.168257,FALSE,1.118806,FALSE,0.9294111,FALSE,0.8470898,FALSE,1.159073,FALSE,9.915,FALSE,1.1075,FALSE,73.636,FALSE
